country_code,country_name,year,education_component,patents_component,infrastructure_component,governance_component,H7_evolutionary_progression
CZE,,2009,0.4925103400586786,0.4244283105632986,0.7122507155222946,0.727476693152743,0.5736776347965814
CZE,,2010,0.4459845228168252,0.4319853695619737,0.722502937199253,0.7291658481454653,0.564434680981947
CZE,,2011,0.5022571458811457,0.4243492367104743,0.7292036525852316,0.7335165379089941,0.581068153457108
CZE,,2012,0.5021295022544174,0.4344240248589068,0.7409581748660696,0.7221484025566819,0.5845039233721077
CZE,,2013,0.518325389327365,0.4386739409588085,0.744877584345479,0.7239923691912589,0.5917534562901554
CZE,,2014,0.516249458837367,0.4312726476694482,0.7471781995051731,0.7329534586544797,0.5909191014007831
CZE,,2015,0.5115233231705336,0.4298249612857288,0.7356763156531577,0.7359393580522141,0.5873831302300849
CZE,,2016,0.5072937994717135,0.4210274607791166,0.7381573556073555,0.7297555174747244,0.5824036377913572
CZE,,2017,0.5060665698776697,0.4227486246167137,0.7458219812156653,0.7380431205841695,0.5858031356426184
CZE,,2018,0.5045979278644523,0.4115299146635073,0.7519103351327034,0.7310414383565557,0.5812510234677395
CZE,,2019,0.5030547689003584,0.4188358734342088,0.7565057158290052,0.7274842793153744,0.5835441803843864
CZE,,2020,0.5020644978864293,0.4112440485330025,0.7567986891519786,0.7329537718808821,0.5817401297361127
CZE,,2021,0.516091595760872,0.3976902126294776,0.7637691727668042,0.7490978923291994,0.5853870323356946
DEU,,2000,0.465320193238385,0.7210171999908563,0.5582243040185935,0.8680498158545075,0.6349839217004178
DEU,,2002,0.5511996315150378,0.7164335590687286,0.6240555476901266,0.8632501546881315,0.6791429365104865
DEU,,2003,0.5497824535175511,0.71678485588798,0.6514566334055808,0.8359070321300314,0.6806217077666324
DEU,,2004,0.5502395129943557,0.717676613612376,0.6841070795403426,0.8418346068770055,0.6905702376748173
DEU,,2005,0.4711866997260235,0.718829633435211,0.7057109743726059,0.8544756156535571,0.6722586283777932
DEU,,2006,0.5553193452806798,0.719248517470231,0.7243711180632233,0.8617622843362492,0.706630854742161
DEU,,2007,0.5548412060240269,0.7197152011680267,0.7476611161548002,0.8577595797611921,0.7113771949271683
DEU,,2008,0.5596732822289399,0.7213249772154402,0.768517134502924,0.847748146795005,0.7161376179954946
DEU,,2009,0.5593073859082492,0.7180860872519625,0.7708135883804305,0.8450376076291718,0.7151763040689278
DEU,,2010,0.4836366795759337,0.717689556439224,0.7565107670497143,0.841750354098194,0.6856675076905742
DEU,,2011,0.5653308396344634,0.7179232898842457,0.7578020668220669,0.8423872904521245,0.7134475941186648
DEU,,2012,0.5616804100284114,0.720111769841806,0.7627339681565997,0.8471065326933801,0.7149901788147752
DEU,,2013,0.5105160608550001,0.7221575272902399,0.7780284436810753,0.850544452289196,0.7028027637437996
DEU,,2014,0.5137101095623429,0.7251785935441705,0.7823861803936805,0.8700572493424195,0.7096317238081423
DEU,,2015,0.515589719733106,0.7261523401496707,0.7807596478278056,0.8576111492943196,0.7075953042090736
DEU,,2016,0.5096768901332495,0.7271927887946091,0.7797430427077795,0.8520197477049122,0.7044276894007364
DEU,,2017,0.5116127518948871,0.7270005567770286,0.7881924867432761,0.8494165295138167,0.7064107111537654
DEU,,2018,0.5134527334514742,0.727191762224549,0.7921110363077468,0.8506963295942257,0.7082352051582658
DEU,,2019,0.5194087116682897,0.7267137952059495,0.7944234334914599,0.8421746121549342,0.7088946624023308
DEU,,2020,0.5184456965941652,0.7209756860463346,0.7992203471625839,0.8315005658858304,0.705973246683412
DEU,,2021,0.5220520764898287,0.7168896625962654,0.8022706043566569,0.8369167648664293,0.7080147790347464
DMA,,2016,0.4578394748481429,0.0638687569675065,0.778215,0.6598976655471042,0.35006159885989613
DMA,,2017,0.4942793319025996,0.0483148495099869,0.7875378125,0.6505261434744464,0.3325809066971651
DMA,,2018,0.4355080218354589,0.0638687569675065,0.8386945454545454,0.6405674414704409,0.34963373169271195
DMA,,2019,0.5516313633694884,0.0483148495099869,0.8102596875000001,0.6435673438929599,0.3433499220446467
DMA,,2020,0.5538830960297896,0.0282623751913282,0.8119384374999999,0.6650240800429333,0.30321229690014423
DMA,,2021,0.5587418228670825,0.124892074211302,0.8115729374999999,0.660252876855121,0.43974000743896663
DNK,,2000,0.4941426796564885,0.4768479412608717,0.5687537395411605,0.9183006828722834,0.5922913124619384
DNK,,2002,0.5661343967101649,0.4809706207379082,0.6610928580269632,0.9254652122505648,0.6388739258501958
DNK,,2003,0.6280769712365347,0.4788674123271467,0.7001661913602966,0.9241862887252548,0.6641974482392713
DNK,,2004,0.5699984156177892,0.4820507780229121,0.7210707080521817,0.9379684570780726,0.6565731686751078
DNK,,2005,0.5110760298592861,0.4750746012826224,0.7315501774833354,0.9212489974343786,0.636014648504916
DNK,,2006,0.5661964300740361,0.4698384233712732,0.7497874099974099,0.9310645483875248,0.6564601957023133
DNK,,2007,0.5663965553760135,0.4763619394425587,0.7545218544418544,0.9374272350137683,0.66094719245876
DNK,,2008,0.5589460983178595,0.4753035131264199,0.7587774305811147,0.9291490979325197,0.6578625920215833
DNK,,2009,0.5565118352853667,0.4680863557008535,0.7686929861366704,0.927776786321266,0.6565218759897832
DNK,,2010,0.496552404599875,0.4729404531395894,0.8594175,0.9208659238504282,0.6565881447823025
DNK,,2011,0.5745544955710332,0.4730585614883044,0.87911,0.9262988226772024,0.6858989161002
DNK,,2012,0.5847922966961155,0.4674924079116799,0.8888324999999999,0.916143200385282,0.6868942383633466
DNK,,2013,0.6065296867079827,0.4630506260588053,0.8897340625,0.917376847095547,0.6919458877435871
DNK,,2014,0.6096043885453238,0.4652409159771424,0.8960659374999999,0.9034107771974637,0.6922098990270519
DNK,,2015,0.615523751827664,0.4715073190600675,0.8942253124999999,0.898769865182704,0.6949557924082708
DNK,,2016,0.6081078303868889,0.476098835783437,0.8929506249999999,0.8886485557914371,0.692323064223861
DNK,,2017,0.6035746851842027,0.4730978865070001,0.895763125,0.883642101041172,0.6895057640449477
DNK,,2018,0.6020500438818194,0.4615357698651044,0.8973099999999998,0.8886951174313921,0.6860935158144127
DNK,,2019,0.6011961026354105,0.4650646741796098,0.89961125,0.8887321039161585,0.6876046639366586
DNK,,2020,0.6042411817780168,0.4604601479459669,0.8946784375,0.8965020921353748,0.6873139552762978
DNK,,2021,0.6104876898562561,0.4502239935031576,0.9034609375,0.909181167679827,0.6893127944157461
DOM,,2000,0.3671270972168386,0.2468175903473248,0.4103493937499999,0.475322342930021,0.36461425463469854
DOM,Dominican Republic,2002,0.6283502466356453,0.3151849141759704,0.4377755312499999,0.4829821576142358,0.4523633856757984
DOM,,2003,0.3858302003079825,0.3220347017723123,0.44404946875,0.4396679474005656,0.39465150470925614
DOM,,2004,0.4489520782769503,0.3230572667193053,0.45755721875,0.4412738766557278,0.4136740541204819
DOM,,2005,0.3862814052798515,0.3295159202002684,0.4791683749999999,0.4412652127603659,0.40503449400661584
DOM,,2006,0.4655340446694492,0.3483236544096312,0.5022089375,0.464331631143504,0.440972777844552
DOM,Dominican Republic,2007,0.6523938655938039,0.2990604420555091,0.55200275,0.4581991883667376,0.4713202497539249
DOM,,2008,0.4862327012915771,0.2297316741039455,0.5862124999999999,0.4602242046632103,0.41665096587863576
DOM,,2009,0.497752097006031,0.3382039465699083,0.62620075,0.4522124589181334,0.4672636198515248
DOM,Dominican Republic,2010,0.5823702060934423,0.3587988640447516,0.640507875,0.4451014151116221,0.4940357922843728
DOM,Dominican Republic,2011,0.6503449303065543,0.3567425617171281,0.65729675,0.4502344719366036,0.5118877405139339
DOM,Dominican Republic,2012,0.5898440090748056,0.3456839602101815,0.6714591249999999,0.4678203241483278,0.5030704023366549
DOM,Dominican Republic,2013,0.6560253773095485,0.3416566398624597,0.686755875,0.4749746653802832,0.5199910078273853
DOM,Dominican Republic,2014,0.5990382946567476,0.3395522205946085,0.6864943749999999,0.486943201054356,0.5106450339209906
DOM,Dominican Republic,2015,0.6061576641910972,0.337382283690561,0.706182625,0.4832246734883272,0.5139767819144674
DOM,Dominican Republic,2016,0.6137415821365453,0.3421729651403103,0.7354469375,0.49467310244911,0.5257450840528174
DOM,Dominican Republic,2017,0.6141995382247056,0.3424297005826343,0.7514214999999999,0.4864487678152071,0.5265630846824797
DOM,Dominican Republic,2018,0.6637390328016406,0.3304351017900362,0.7701233749999999,0.4814038060354095,0.5339964129424829
DOM,Dominican Republic,2019,0.6763436458976817,0.3348575314575981,0.7849079375000001,0.4860048181064729,0.5421527878435071
DOM,Dominican Republic,2020,0.6125084090048991,0.3270038071074495,0.7946314374999999,0.5060577928018323,0.5327306462200372
DOM,Dominican Republic,2021,0.5933382230317504,0.3301300527526618,0.8049728749999999,0.5315771269499873,0.5380637448570044
DZA,,1996,0.3168246299212286,0.3213445615424538,0.003756478709052,0.2982549240522427,0.10334503368591337
DZA,,1998,0.4659650254132117,0.3515448556567677,0.0039236494465805,0.287484036413992,0.11658951618585031
DZA,,2000,0.3692703055600261,0.305443004517441,0.3872313029889992,0.3042228898613425,0.33951520481390696
DZA,Algeria,2002,0.4837718872361214,0.3569509433186321,0.3913344333551438,0.3423263924947735,0.38999532578672064
DZA,,2003,0.3865468458863474,0.3552661822987777,0.3964324222440327,0.3475404301590269,0.37087932668111406
DZA,,2004,0.3986147376450779,0.3680811490506905,0.4148374889106994,0.3766466415021138,0.3891143576911252
DZA,,2005,0.3578171780571102,0.3882665187266494,0.4474167666884771,0.4046937631302644,0.3982515489553403
DZA,Algeria,2006,0.517356145783591,0.405265792828619,0.4756044333551438,0.3808805386163251,0.441459695428069
DZA,,2007,0.3912708220251268,0.4218523650076606,0.5015550166884772,0.3716507588648814,0.41881563715916253
DZA,,2010,0.4153739085811861,0.4182338645637749,0.5219237642825012,0.3521160064258152,0.42270541548727947
DZA,,2011,0.4804334028594373,0.4256814426294778,0.5358734247058984,0.339951243593386,0.43933842789629385
DZA,,2012,0.3755878859662181,0.4259139173100834,0.5477611718125928,0.3469058314094734,0.4175505528077491
DZA,,2013,0.3811656914284178,0.4211103918939432,0.6329012499999999,0.3641142011650399,0.438551734708345
DZA,,2014,0.3794412713743087,0.4188358734342088,0.5928396652080862,0.356023664217398,0.42795799037636284
DZA,,2015,0.3808118593765665,0.4181474372820394,0.6147018874303084,0.3510799825832896,0.4305540014213023
DZA,,2016,0.3939556060297176,0.4055772018072966,0.6358385147357516,0.3485395706494082,0.4337903989509084
DZA,,2017,0.4047383565052496,0.4125681729005632,0.6437440000886053,0.3513054263860843,0.4408258306276622
DZA,,2018,0.4116034917231359,0.405680696397638,0.6489512223108275,0.3512666132635422,0.4417006927671819
DZA,,2019,0.4113036754961938,0.4019637064959875,0.660636181143418,0.3362349306003797,0.43776259911346427
DZA,,2020,0.4168238883458829,0.4094058180847728,0.7638359375,0.3441499557056344,0.46021800351503805
DZA,,2021,0.4085716711182223,0.4218523650076606,0.7075356899630584,0.3457975753941584,0.45315811194886085
ECU,,2000,0.3438859124073088,0.3917621388772855,0.3731396957299037,0.4137972460549318,0.37977290269817926
ECU,,2002,0.4115368388805031,0.2824239721235032,0.440290125,0.395841231462616,0.37726156504871633
ECU,,2003,0.4091835624022122,0.3732087243512994,0.4519804687499999,0.3874142908272259,0.40438153632477203
ECU,,2004,0.4103121371384802,0.3854210790029383,0.4624118749999999,0.3868989808209823,0.4101276954606855
ECU,,2005,0.3559788636775329,0.3966385039196182,0.4942475624999999,0.378231632823225,0.40306989931028947
ECU,,2006,0.4261350105620149,0.414051284038827,0.5191086249999999,0.3581643726134977,0.4255841989560866
ECU,Ecuador,2007,0.629100517737074,0.4175394270013427,0.543963375,0.3691813320869354,0.4792440519506256
ECU,Ecuador,2008,0.6286499019821661,0.4218523650076606,0.5842084999999999,0.3708837246127531,0.48960263547459004
ECU,Ecuador,2009,0.6791134869911327,0.4057840375489456,0.610705875,0.36401013545579,0.49750302091393445
ECU,Ecuador,2010,0.6123542964615287,0.4078193235666075,0.639827375,0.3779024577898471,0.4957106799922823
ECU,Ecuador,2013,0.6255555126755661,0.3824545209276589,0.6860996874999999,0.4247614447571399,0.5138596199698104
ECU,Ecuador,2014,0.7119953415720452,0.3662845652207294,0.7050437499999999,0.4186421090372474,0.5267307670402592
ECU,Ecuador,2015,0.6307640779187359,0.3843057977092349,0.6846569999999998,0.4093923451460422,0.5105510395717817
ECU,Ecuador,2016,0.6948354134670248,0.3648131946238087,0.7058950625,0.4269165559387747,0.5257253344386547
ECU,Ecuador,2017,0.6838674900547881,0.3723798965859111,0.7176517499999998,0.428800517618823,0.5290927477023861
ECU,,2018,0.4597800304410684,0.3703495512822992,0.7271397499999999,0.4429903763947806,0.48394223561482563
ECU,,2019,0.4558789960699599,0.3756376667568242,0.732843625,0.4498878916946776,0.48745393894324834
ECU,Ecuador,2020,0.6256999279607695,0.3706920757739625,0.7639443749999999,0.4412173833752734,0.5287780754820288
ECU,Ecuador,2021,0.687256812437529,0.3708627088917062,0.772172,0.4623922162190407,0.5492425767554917
EGY,"Egypt, Arab Rep.",1996,0.466632102502303,0.4465250250513162,0.3767558930666461,0.4480356490542034,0.4330601883978951
EGY,,2000,0.3704797966875734,0.4666350343247804,0.3864988346061832,0.4629913199729964,0.4193877369121436
EGY,,2002,0.3752624624962155,0.4574259373721768,0.3960263928120611,0.4287795992706918,0.4131935549663764
EGY,,2003,0.3706265844023165,0.4410799350977752,0.4064662872565057,0.4171703350424733,0.40803550487907375
EGY,,2004,0.3708117256244416,0.4078193235666075,0.4268831817009501,0.4194542170904913,0.4056520893060409
EGY,"Egypt, Arab Rep.",2005,0.4177065107657167,0.4584520866227762,0.4434233407898144,0.4259071017796869,0.4360885234113776
EGY,,2007,0.3042025248776152,0.4850950869080259,0.4695765882032198,0.4094818649073541,0.41042395374672314
EGY,,2008,0.1721177077801995,0.4859176547946236,0.49434289634537,0.4158252954839909,0.36210277967310567
EGY,,2009,0.3397257699874145,0.4794799575431037,0.5132320074564811,0.4346343716756329,0.4366004588214292
EGY,"Egypt, Arab Rep.",2010,0.4299134612769321,0.4891141613953106,0.537355785234259,0.4131908836505038,0.46483731636385617
EGY,,2011,0.3519075565671241,0.4884549466329323,0.629352875,0.3783656696741854,0.4497951439742356
EGY,"Egypt, Arab Rep.",2012,0.4869663265014191,0.4885179982824504,0.64856875,0.3807984566124414,0.49233155812647733
EGY,"Egypt, Arab Rep.",2013,0.4855079712580348,0.4834880164423176,0.6596687499999999,0.3451203874274245,0.4808057483893516
EGY,,2014,0.3620397971739077,0.4861136350374762,0.66470975,0.3407302961451027,0.4468216715121812
EGY,,2015,0.1973105991247511,0.4834202443477327,0.5988604397142818,0.3440955987501772,0.3744294481662171
EGY,,2016,0.3737084928079073,0.4874702816335799,0.6131212730476152,0.3520735807805438,0.44531285630471457
EGY,"Egypt, Arab Rep.",2017,0.4893305454945588,0.4906285087401421,0.7020798749999999,0.3580370697942183,0.49564120737032935
EGY,,2018,0.3873408579196424,0.4898908976899318,0.6950660624999999,0.3700887534604899,0.4700360446261482
EGY,,2019,0.3884482133479264,0.4876300424043883,0.7273150624999999,0.3693290384005558,0.47494126526497443
EGY,,2020,0.4028418395689768,0.4883918378972593,0.7712715,0.3604849734340043,0.4836145453863112
EGY,"Egypt, Arab Rep.",2021,0.5437425010631538,0.4889264496289328,0.7677832499999999,0.3715563192350358,0.5247772803281516
ESP,,2000,0.4685782938619444,0.5141473129734812,0.4999705239984187,0.7999946093091451,0.5571540601408848
ESP,,2002,0.5465108349885888,0.5128258782547329,0.5422537586117586,0.7990267980269646,0.5903140993928669
ESP,,2003,0.5466131728528186,0.513841211379589,0.6048875158603578,0.7855733548213418,0.6044252489919024
ESP,Spain,2004,0.6911512166340904,0.5139288062309401,0.6181918779699833,0.7653590178158619,0.6402743944651239
ESP,Spain,2005,0.6376615425055899,0.5175325778288583,0.6375305883122725,0.7714307748746175,0.6347189671084559
ESP,Spain,2006,0.6967949048852771,0.5190537428695514,0.6502376410529042,0.7257071565281881,0.6427435119309588
ESP,Spain,2007,0.6974314734719658,0.5211567259201082,0.6683073772815877,0.727659507745679,0.6484008689385803
ESP,Spain,2008,0.6954836906377987,0.5277768676388134,0.681844562766668,0.7304636564912125,0.6538909459401867
ESP,Spain,2009,0.6975487432063451,0.526308224130438,0.6920061985577776,0.7202573589618108,0.6540381801446923
ESP,Spain,2010,0.6499016053049299,0.52586706067176,0.7020150890824575,0.7260323568372811,0.6460356739073125
ESP,Spain,2011,0.7206936236639093,0.5229870371746829,0.7080777377008955,0.7334767189717851,0.6651616768617679
ESP,Spain,2012,0.7256312018138846,0.5200229857466676,0.7108976991234885,0.7255987929329015,0.6642178421591252
ESP,Spain,2013,0.7295910924166767,0.5152296886629458,0.7152489948745212,0.7175135847123839,0.6627381129054383
ESP,Spain,2014,0.7294669221643569,0.5137973726399118,0.7297478326108588,0.7077797226660092,0.6633108529234761
ESP,Spain,2015,0.7289700667990504,0.5102439685000847,0.737528778336673,0.705757768803566,0.663331396260858
ESP,Spain,2016,0.727871224413338,0.5079453240717999,0.7436457950285582,0.7161297498084956,0.6661274642382129
ESP,,2017,0.5973881207099103,0.4925581432123183,0.756802009364904,0.7055778745743652,0.629593635285217
ESP,Spain,2018,0.7249163513041673,0.4691345497961256,0.7643247354789461,0.7074565746230926,0.6548483746239565
ESP,,2019,0.5920201726179714,0.4589836244024931,0.7790634285159285,0.7140789292682111,0.6235383696420033
ESP,Spain,2020,0.7215301480241629,0.4639977616081533,0.7860601461306724,0.7001016103696142,0.6551591420125268
ESP,Spain,2021,0.7312766467276065,0.4583550063928921,0.7905870181232022,0.7057865504030364,0.6576225323197203
EST,Estonia,2000,0.5982618080632969,0.4180609027038373,0.5130440666721192,0.722470549755558,0.551793287158438
EST,,2002,0.5024094272429547,0.4102826044100846,0.5756579658528606,0.7288996834920883,0.5423046034021788
EST,,2003,0.5063998629084983,0.397921786243769,0.600375410297305,0.7380803611501333,0.5466438428551477
EST,,2004,0.5133931108522165,0.2882359699224936,0.6395259370765686,0.7417498609975504,0.5147287928715875
EST,,2005,0.4640400728604085,0.2070485632940934,0.6785806037432353,0.7376266017755507,0.4682916672366005
EST,,2006,0.5211895490200091,0.2185552151559965,0.7026100173121225,0.7622018073050162,0.4969758624490052
EST,,2007,0.5221938343941367,0.2415742475499344,0.7125237421447947,0.7534870594268115,0.510140000610051
EST,,2008,0.5200668916857382,0.2507455925455221,0.7203281865892391,0.7602159813127066,0.5169398110598543
EST,,2009,0.5242582226186447,0.2705589462393141,0.7214189376899902,0.755431674871736,0.527287492399653
EST,,2010,0.4745059061401519,0.2712738611606683,0.733025707275181,0.7621667585312851,0.5178508519755585
EST,Estonia,2011,0.6926595728153748,0.2553634128040803,0.7529495447048078,0.7642026685398117,0.5648241206527537
EST,,2012,0.5418796954632604,0.1787861881027652,0.7750126002603633,0.7615935281449763,0.4890094060268207
EST,,2013,0.5395113765566147,0.2138543155147909,0.8703221875,0.771957992797205,0.5276526058618229
EST,,2014,0.5332950847343564,0.2257475272440018,0.783794718746166,0.7953081408981993,0.5233980326877143
EST,,2015,0.5313844881545338,0.2033791058796705,0.7958728874098611,0.7870593376668449,0.510083878988193
EST,,2016,0.5379903870202429,0.1910463996692873,0.7919931651876388,0.7863897966182908,0.5030002133065394
EST,,2017,0.5407769898538578,0.2122141552816493,0.7947456754794913,0.7856557917158004,0.5173843176615621
EST,,2018,0.5397562750115986,0.1910463996692873,0.8986693749999999,0.7907228597854078,0.5202836741824005
EST,,2019,0.5406424825874022,0.1954042932358796,0.9032740625,0.7962218811027474,0.525018346066621
EST,,2020,0.5405638578620074,0.1732069237212889,0.8968471874999998,0.8072704039638485,0.5102551934908763
EST,,2021,0.5442005824619116,0.1814168245939586,0.9077365625,0.8102513491336555,0.5191035975697207
ETH,,1996,0.0764071732325152,0.0483148495099869,9.444444444444445e-06,0.3024507735555757,0.01013354662273312
ETH,,1998,0.1198796065253013,0.124892074211302,5.3666666666666666e-05,0.3242774663930817,0.022593077649446226
ETH,,2000,0.1112188844050933,0.1304713385927783,0.055643125875,0.3076137256754359,0.125538726997196
ETH,,2002,0.1358489898726968,0.1356369305803341,0.0523766483124999,0.3072388738179503,0.13122363343893206
ETH,,2003,0.1396340657117505,0.1121836064774935,0.0594800548749999,0.3098911690614145,0.13035429209921268
ETH,Ethiopia,2004,0.2193811552759958,0.0638687569675065,0.067240974375,0.3210692023030498,0.13188035500665274
ETH,,2005,0.1734868901712711,0.0765772247013151,0.0625914125,0.2990403963087336,0.1255748662329683
ETH,,2006,0.2478027572921906,0.1188270685345645,0.083688015625,0.3242011188788652,0.1681221070404351
ETH,Ethiopia,2007,0.3183219809980315,0.2052379785413596,0.0917865124999999,0.3316566205992265,0.21117766051945647
ETH,,2011,0.2327468809237688,0.2070485632940934,0.123019375,0.3283288910302918,0.2100437081261589
ETH,,2012,0.23664280695438,0.1404459816688217,0.1627174999999999,0.3335842687017641,0.20609175272938343
ETH,Ethiopia,2013,0.483512310895047,0.1787861881027652,0.181692,0.334769250962616,0.26928100334275645
ETH,,2014,0.2523882790439129,0.176052363445,0.1807544999999999,0.3544850148386136,0.23099336754572475
ETH,,2015,0.3013612104791413,0.2257475272440018,0.2210928749999999,0.3374060152045897,0.26690670283379514
ETH,Ethiopia,2016,0.474900016784668,0.2033791058796705,0.2632083246840878,0.3295075435161275,0.30252994975859937
ETH,,2017,0.4540761120340154,0.2297316741039455,0.2560893802396433,0.3236662769928828,0.3049366595686124
ETH,,2020,0.5091706120379498,0.2382278324376243,0.3205559999999999,0.3545402500583783,0.34265440666163594
FIN,,2000,0.5199872781314823,0.5074907598103918,0.5755321695701959,0.9414027226190196,0.6149169690016805
FIN,,2002,0.6078324028516906,0.493327049370938,0.6619429329598275,0.9425004461739572,0.6576657463517438
FIN,,2003,0.6171285947784764,0.4877575878997922,0.685484700445753,0.9470094084571768,0.6648641881829488
FIN,,2004,0.5655942690903124,0.4888010270241713,0.6990553881050723,0.9509767036222266,0.6547562367184678
FIN,,2005,0.5025261635101381,0.4835557227067857,0.7104664807317439,0.9382260418475492,0.6344013089299725
FIN,,2006,0.5692058044986087,0.4821544265086118,0.7329619224635013,0.9324034810917156,0.658089853045645
FIN,,2007,0.5683840126508365,0.4820507780229121,0.7441753175479491,0.917404520662284,0.6576467750750208
FIN,,2008,0.5677608476778235,0.4796233068867674,0.7673040005997901,0.918674472464212,0.661909642391817
FIN,,2009,0.5603808964810222,0.4791563395544694,0.7814517783775677,0.931094725992458,0.6648354256104343
FIN,,2010,0.5004396770513794,0.4754557044396964,0.8072362228220122,0.9295574730555954,0.650031902233675
FIN,,2011,0.5664120294189072,0.4731764700483442,0.8228442988590356,0.9285293616127028,0.6726934957817234
FIN,,2012,0.5654966888353563,0.4752272926772838,0.8330165210812579,0.9334452540815902,0.6761117397239106
FIN,,2013,0.6556305411166946,0.4717081362366808,0.7976809655257023,0.9309480388426388,0.6922640891472954
FIN,,2014,0.6581872677172712,0.4635483493885936,0.7871031877479245,0.9267961189067344,0.6868550542794233
FIN,,2015,0.6661798962151024,0.4574751457002278,0.7820964594323805,0.9104736838897648,0.6825299070532312
FIN,,2016,0.6697865389238631,0.455073061269328,0.7816678174457121,0.9051534379013944,0.6814601976654171
FIN,,2017,0.6746027427174823,0.4628232079327974,0.7794603174457122,0.9133073334886544,0.6866233152536785
FIN,,2018,0.6776816807031849,0.46088302241055,0.7830144841123788,0.9099089506679588,0.686824924727679
FIN,,2019,0.6577994995302991,0.4564843174487116,0.7848489594323805,0.9048188799598236,0.6795427531156725
FIN,,2020,0.6572604091493729,0.4695908082128657,0.7911576220027536,0.9115898636934866,0.6868784498746634
FIN,,2021,0.663714703664827,0.4686333833917889,0.7932348442249758,0.9151847734525086,0.6893365521532462
FRA,,2000,0.4374637753248565,0.6321022394990496,0.4988387802655433,0.794355661657664,0.5753421042261955
FRA,,2002,0.4872057374846602,0.6302915490469675,0.5597705680284628,0.7838709308615218,0.6058667574807809
FRA,,2003,0.4888123892339496,0.6300520459416763,0.5814978666966562,0.7794774713737287,0.6112481829417173
FRA,,2004,0.4888578416293545,0.6318487350251537,0.5944669922981501,0.8052624074607827,0.6201049801458275
FRA,,2005,0.4505892726686284,0.6317882406824298,0.6101449090363827,0.8068924593324598,0.6118574590075038
FRA,,2006,0.508606985967345,0.6316832592897923,0.6276894067394594,0.8099885153554116,0.6357353152563271
FRA,,2007,0.5059485788657646,0.6311152408303463,0.6872834095066727,0.803289285219798,0.6479712258214694
FRA,,2008,0.5041972787981357,0.6282460329228297,0.7041045844681635,0.8072232280701147,0.6513887724936881
FRA,,2009,0.5032197933740634,0.6250939227725816,0.7080177698987172,0.797629968354959,0.6492129184210281
FRA,,2010,0.4493191751789637,0.6289261558061154,0.7210631154459576,0.8081513170329191,0.6370230451633846
FRA,,2011,0.507880317668695,0.6296538097216173,0.7256786540029171,0.7961119432056493,0.6556097843778949
FRA,,2012,0.5090117538814438,0.6291444125555874,0.739082275862539,0.7933679476160242,0.6582811183910114
FRA,,2013,0.5078764519583889,0.6302007998884889,0.7420112675200042,0.7862892672470215,0.6573663492878562
FRA,,2014,0.5063564518815524,0.628728295554998,0.8256371874999998,0.7778076573299045,0.6724270931502148
FRA,,2015,0.5093320244654611,0.6277390334893804,0.7353883890183889,0.7679490410041375,0.6518644877481271
FRA,,2016,0.5124558039608434,0.6273875140057147,0.7403221576766313,0.7579550015139552,0.6517246006650202
FRA,,2017,0.5154568240069528,0.6275120345809124,0.7458648127359969,0.7686652274822202,0.6562252345202918
FRA,,2018,0.5181882863683631,0.627404702488334,0.7515553769816927,0.7667846358143158,0.6579114388853328
FRA,,2019,0.5192166945058263,0.6258712614908019,0.7574654081639608,0.7780397786963416,0.6615300336370589
FRA,,2020,0.5224941692146098,0.6186783765098876,0.7619797302307829,0.7562018236355484,0.6569493407005573
FRA,,2021,0.523872147340513,0.6208170737451489,0.7697155024264235,0.7659955700559874,0.6617384399093054
GBR,,2000,0.4370792253147066,0.676365336453844,0.5543555944737524,0.8794682024357442,0.6161515152470967
GBR,,2002,0.5027791667598207,0.6737278229828277,0.646864298109298,0.8603219417851872,0.6589219644775489
GBR,,2003,0.5019581632817564,0.6739331031230416,0.6788444531005057,0.8462603530700157,0.6639565273334739
GBR,,2004,0.5145953570789235,0.6701515652555179,0.690318460420671,0.854853792560375,0.671653152464141
GBR,,2005,0.4581852294819125,0.6654197591177375,0.7913074999999999,0.8381343137634367,0.6705774117033538
GBR,,2006,0.4952191453384079,0.6595972575679845,0.7960449999999999,0.860690857784746,0.6878049057663574
GBR,,2007,0.4909449112982076,0.6575477314074413,0.7396064305674832,0.8524057863375143,0.6716635469561304
GBR,,2008,0.4956889931218644,0.6528779482849427,0.7497007720934037,0.8429198986868883,0.6724792448298492
GBR,,2009,0.502298509189018,0.6500983152846964,0.7657522331274962,0.8187371168754382,0.6726566193246526
GBR,,2010,0.4554846766300801,0.6484151482562601,0.7689208455676877,0.8370320318137915,0.6602944684891446
GBR,,2011,0.4855966229375613,0.6494562260365264,0.7698373080330976,0.8284284491699904,0.6696839264852346
GBR,,2012,0.4823709828549068,0.6524473086147712,0.7765471060128954,0.8352806767018848,0.6721740077190953
GBR,,2013,0.563140692918504,0.6515506219725806,0.7828108456699245,0.8396665360561796,0.7007807902433827
GBR,,2014,0.5610965328752414,0.6518598772239586,0.7867278832522253,0.8486357469889273,0.7029661695535323
GBR,,2015,0.5543591312352734,0.6511330788097974,0.787928614791641,0.8551396685346312,0.7022572355929838
GBR,,2016,0.4065828762974266,0.648827127959448,0.7940614923185975,0.8388438963943807,0.647445686839257
GBR,,2017,0.5588254373912379,0.6488681923215112,0.7813505559645032,0.8351128610937044,0.6974385318090842
