indicator_code,indicator_name,country_code,country_name,year,value
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDV,Maldives,2002,88.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDV,Maldives,2001,87.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDV,Maldives,2000,83.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2023,54.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2022,53.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2021,53.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2020,50.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2019,47.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2018,50.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2017,34.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2016,38.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2015,37.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2014,34.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2013,32.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2012,25.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2011,28.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2010,27.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2009,24.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2008,23.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2007,21.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2006,16.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2005,18.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2004,16.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2003,14.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2002,13.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2001,10.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,2000,9.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,1999,7.84034395217896
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,1998,6.06686353683472
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,1997,4.28854084014893
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLI,Mali,1996,6.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2021,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2020,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2019,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2018,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2017,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2016,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2015,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2014,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2013,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2012,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2011,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2010,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2009,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2008,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2007,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2006,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2005,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2004,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2003,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2002,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2001,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,2000,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1999,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1998,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1997,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1996,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1995,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1994,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1993,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1992,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1991,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MLT,Malta,1990,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2021,99.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2020,98.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2019,96.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2018,95.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2017,93.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2016,92.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2015,92.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2014,91.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2013,90.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2012,90.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2011,89.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2010,89.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2009,81.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2008,80.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2007,72.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2006,77.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2005,75.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2004,74.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2003,72.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2002,71.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2001,70.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,2000,68.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MHL,Marshall Islands,1999,68.5242358752702
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2023,50.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2022,49.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2021,47.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2020,45.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2019,44.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2018,43.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2017,42.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2016,41.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2015,39.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2014,38.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2013,37.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2012,36.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2011,35.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2010,34.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2009,31.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2008,30.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2007,33.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2006,27.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2005,18.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2004,24.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2003,23.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2002,21.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2001,22.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MRT,Mauritania,2000,19.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2021,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2020,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2019,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2018,99.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2017,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2016,99.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2015,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2014,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2013,99.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2012,99.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2011,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2010,99.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2009,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2008,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2007,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2006,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2005,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2004,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2003,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2002,99.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2001,99.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,2000,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1999,99.2455062866211
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1998,99.2356185913086
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1997,99.2208938598633
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1996,99.2020950317383
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1995,99.1798858642578
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1994,99.1549682617188
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1993,99.1280059814453
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1992,99.0996780395508
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1991,99.0706787109375
EG.ELC.ACCS.ZS,Access to electricity (% of population),MUS,Mauritius,1990,99.0415649414063
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2023,99.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2021,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2020,99.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2019,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2018,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2017,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2016,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2015,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2014,99.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2013,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2012,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2011,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2010,99.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2009,98.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2008,98.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2007,97.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2006,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2005,98.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2004,98.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2003,97.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2002,97.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2001,97.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,2000,98.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1999,96.7482986450195
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1998,96.092755
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1997,96.3295822143555
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1996,96.093624
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1995,95.8944625854492
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1994,95.238294
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1993,95.4484634399414
EG.ELC.ACCS.ZS,Access to electricity (% of population),MEX,Mexico,1992,93.145981
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2023,86.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2022,85.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2021,83.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2020,81.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2019,80.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2018,78.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2017,76.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2016,74.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2015,73.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2014,71.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2013,69.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2012,67.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2011,66.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2010,64.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2009,62.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2008,60.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2007,58.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2006,57.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2005,55.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2004,53.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2003,51.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2002,50.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2001,48.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),FSM,"Micronesia, Fed. Sts.",2000,46.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2021,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2020,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2019,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2018,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2017,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2016,99.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2015,99.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2014,99.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2013,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2012,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2011,99.4
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2010,99.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2009,99.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2008,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2007,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2006,98.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2005,98.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2004,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2003,98.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2002,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2001,98.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,2000,98.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1999,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1998,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1997,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1996,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1995,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1994,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1993,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1992,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1991,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MDA,Moldova,1990,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2021,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2020,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2019,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2018,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2017,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2016,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2015,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2014,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2013,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2012,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2011,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2010,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2009,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2008,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2007,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2006,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2005,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2004,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2003,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2002,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2001,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,2000,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1999,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1998,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1997,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1996,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1995,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1994,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1993,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1992,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1991,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MCO,Monaco,1990,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2021,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2020,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2019,98.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2018,98.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2017,93.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2016,90.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2015,88.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2014,86.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2013,81.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2012,83.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2011,72.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2010,78.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2009,80.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2008,79.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2007,78.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2006,77.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2005,86.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2004,74.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2003,76.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2002,72.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2001,71.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNG,Mongolia,2000,67.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2023,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2022,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2021,99.8
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2020,99.9
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2019,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2018,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2017,100.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2016,99.6
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2015,99.5
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2014,97.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2013,99.7
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2012,99.3
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2011,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2010,99.2
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2009,99.1
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2008,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2007,99.0
EG.ELC.ACCS.ZS,Access to electricity (% of population),MNE,Montenegro,2006,99.0
