country_name,country_text_id,year,v2x_libdem,v2x_polyarchy,v2x_partipdem,v2x_delibdem,v2x_egaldem,v2x_execorr,v2xlg_legcon,democratic_quality,policy_effectiveness,a1_preliminary
Brazil,BRA,1968,0.069,0.18,0.121,0.052,0.105,0.626,0.124,0.0747,0.274,0.17435
Brazil,BRA,1969,0.067,0.173,0.12,0.05,0.104,0.626,0.124,0.07300000000000001,0.274,0.17350000000000002
Brazil,BRA,1970,0.068,0.177,0.121,0.058,0.105,0.626,0.124,0.0761,0.274,0.17505
Brazil,BRA,1971,0.068,0.174,0.12,0.058,0.105,0.626,0.124,0.0761,0.274,0.17505
Brazil,BRA,1972,0.068,0.174,0.12,0.058,0.105,0.626,0.124,0.0761,0.274,0.17505
Brazil,BRA,1973,0.068,0.174,0.12,0.058,0.105,0.626,0.124,0.0761,0.274,0.17505
Brazil,BRA,1974,0.066,0.175,0.131,0.058,0.105,0.626,0.124,0.0753,0.274,0.17465000000000003
Brazil,BRA,1975,0.068,0.185,0.139,0.08,0.111,0.626,0.124,0.08449999999999999,0.274,0.17925000000000002
Brazil,BRA,1976,0.07,0.187,0.14,0.08,0.111,0.626,0.124,0.0853,0.274,0.17965
Brazil,BRA,1977,0.07,0.188,0.14,0.08,0.111,0.626,0.124,0.0853,0.274,0.17965
Brazil,BRA,1978,0.074,0.188,0.141,0.081,0.112,0.626,0.135,0.0875,0.2784,0.18295
Brazil,BRA,1979,0.09,0.205,0.146,0.091,0.116,0.626,0.172,0.09809999999999999,0.2932,0.19565
Brazil,BRA,1980,0.119,0.254,0.167,0.113,0.13,0.626,0.199,0.1205,0.304,0.21225
Brazil,BRA,1981,0.119,0.254,0.167,0.113,0.13,0.626,0.199,0.1205,0.304,0.21225
Brazil,BRA,1982,0.135,0.263,0.174,0.116,0.132,0.626,0.328,0.12840000000000001,0.3556,0.24200000000000002
Brazil,BRA,1983,0.146,0.284,0.182,0.122,0.138,0.626,0.381,0.1364,0.3768,0.2566
Brazil,BRA,1984,0.148,0.291,0.189,0.124,0.141,0.626,0.381,0.1387,0.3768,0.25775000000000003
Brazil,BRA,1985,0.229,0.396,0.254,0.218,0.197,0.629,0.547,0.21610000000000001,0.4414,0.32875
Brazil,BRA,1986,0.317,0.478,0.305,0.349,0.251,0.593,0.64,0.30679999999999996,0.5002,0.40349999999999997
Brazil,BRA,1987,0.377,0.569,0.358,0.403,0.295,0.593,0.66,0.3602000000000001,0.5082,0.43420000000000003
Brazil,BRA,1988,0.536,0.685,0.45,0.508,0.432,0.619,0.717,0.4964,0.5154,0.5059
Brazil,BRA,1989,0.584,0.728,0.48,0.54,0.467,0.659,0.748,0.5357000000000001,0.5038,0.51975
Brazil,BRA,1990,0.682,0.814,0.545,0.609,0.537,0.651,0.857,0.6166,0.5522,0.5844
Brazil,BRA,1991,0.699,0.829,0.557,0.622,0.546,0.651,0.857,0.63,0.5522,0.5911
Brazil,BRA,1992,0.708,0.839,0.565,0.685,0.551,0.651,0.857,0.654,0.5522,0.6031
Brazil,BRA,1993,0.705,0.842,0.566,0.696,0.554,0.549,0.843,0.657,0.6077999999999999,0.6324
Brazil,BRA,1994,0.705,0.847,0.57,0.709,0.556,0.498,0.827,0.6615,0.6319999999999999,0.6467499999999999
Brazil,BRA,1995,0.712,0.848,0.572,0.721,0.566,0.498,0.827,0.6708999999999999,0.6319999999999999,0.6514499999999999
Brazil,BRA,1996,0.711,0.85,0.586,0.718,0.568,0.498,0.827,0.6701999999999999,0.6319999999999999,0.6510999999999999
Brazil,BRA,1997,0.711,0.85,0.586,0.718,0.568,0.498,0.827,0.6701999999999999,0.6319999999999999,0.6510999999999999
Brazil,BRA,1998,0.712,0.851,0.591,0.72,0.572,0.498,0.827,0.6724,0.6319999999999999,0.6521999999999999
Brazil,BRA,1999,0.714,0.854,0.593,0.724,0.581,0.498,0.827,0.6771,0.6319999999999999,0.65455
Brazil,BRA,2000,0.717,0.857,0.594,0.727,0.583,0.498,0.827,0.6798,0.6319999999999999,0.6558999999999999
Brazil,BRA,2001,0.717,0.857,0.594,0.727,0.583,0.498,0.827,0.6798,0.6319999999999999,0.6558999999999999
Brazil,BRA,2002,0.72,0.858,0.596,0.786,0.599,0.538,0.827,0.7035,0.6079999999999999,0.6557499999999999
Brazil,BRA,2003,0.724,0.856,0.608,0.782,0.609,0.538,0.851,0.7069,0.6175999999999999,0.66225
Brazil,BRA,2004,0.724,0.856,0.608,0.782,0.611,0.538,0.851,0.7075,0.6175999999999999,0.66255
Brazil,BRA,2005,0.78,0.873,0.658,0.812,0.619,0.581,0.898,0.7413000000000001,0.6106,0.67595
Brazil,BRA,2006,0.778,0.874,0.658,0.812,0.62,0.581,0.892,0.7408000000000001,0.6082000000000001,0.6745000000000001
Brazil,BRA,2007,0.773,0.869,0.654,0.807,0.618,0.581,0.892,0.7367,0.6082000000000001,0.67245
Brazil,BRA,2008,0.773,0.869,0.652,0.807,0.618,0.581,0.892,0.7367,0.6082000000000001,0.67245
Brazil,BRA,2009,0.773,0.869,0.652,0.807,0.62,0.581,0.892,0.7373000000000001,0.6082000000000001,0.6727500000000001
Brazil,BRA,2010,0.778,0.872,0.649,0.81,0.626,0.581,0.902,0.742,0.6122000000000001,0.6771
Brazil,BRA,2011,0.786,0.876,0.648,0.813,0.632,0.578,0.909,0.7479,0.6168,0.68235
Brazil,BRA,2012,0.782,0.872,0.637,0.807,0.631,0.578,0.909,0.7442000000000001,0.6168,0.6805000000000001
Brazil,BRA,2013,0.786,0.876,0.636,0.815,0.622,0.578,0.923,0.7454999999999999,0.6224000000000001,0.6839500000000001
Brazil,BRA,2014,0.784,0.877,0.633,0.814,0.621,0.578,0.923,0.7441000000000001,0.6224000000000001,0.6832500000000001
Brazil,BRA,2015,0.772,0.863,0.616,0.795,0.609,0.578,0.927,0.73,0.6240000000000001,0.677
Brazil,BRA,2016,0.662,0.782,0.524,0.588,0.494,0.635,0.844,0.5894,0.5566,0.573
Brazil,BRA,2017,0.647,0.778,0.505,0.588,0.478,0.638,0.789,0.5786,0.5328,0.5557000000000001
Brazil,BRA,2018,0.617,0.753,0.487,0.541,0.456,0.638,0.789,0.5459,0.5328,0.53935
Brazil,BRA,2019,0.543,0.698,0.442,0.491,0.398,0.706,0.799,0.48390000000000005,0.4960000000000001,0.4899500000000001
Brazil,BRA,2020,0.54,0.699,0.448,0.496,0.4,0.694,0.788,0.4848,0.4988,0.4918
Brazil,BRA,2021,0.532,0.688,0.437,0.511,0.396,0.736,0.791,0.4849,0.4748,0.47985
Brazil,BRA,2022,0.545,0.699,0.449,0.526,0.406,0.755,0.819,0.49760000000000004,0.4746,0.48610000000000003
Brazil,BRA,2023,0.698,0.789,0.547,0.721,0.529,0.565,0.943,0.6542,0.6382,0.6462
Brazil,BRA,2024,0.712,0.801,0.548,0.738,0.545,0.472,0.936,0.6697,0.6912,0.68045
United States of America,USA,1789,0.281,0.349,0.223,,,0.073,0.635,,0.8102,
United States of America,USA,1790,0.279,0.347,0.222,,,0.073,0.635,,0.8102,
United States of America,USA,1791,0.278,0.346,0.221,,,0.073,0.635,,0.8102,
United States of America,USA,1792,0.281,0.352,0.224,,,0.073,0.635,,0.8102,
United States of America,USA,1793,0.282,0.352,0.224,,,0.073,0.635,,0.8102,
United States of America,USA,1794,0.282,0.353,0.224,,,0.073,0.635,,0.8102,
United States of America,USA,1795,0.282,0.353,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1796,0.282,0.352,0.216,,,0.073,0.635,,0.8102,
United States of America,USA,1797,0.281,0.351,0.215,,,0.073,0.635,,0.8102,
United States of America,USA,1798,0.272,0.346,0.213,,,0.073,0.635,,0.8102,
United States of America,USA,1799,0.271,0.342,0.212,,,0.073,0.635,,0.8102,
United States of America,USA,1800,0.278,0.344,0.212,,,0.073,0.635,,0.8102,
United States of America,USA,1801,0.287,0.36,0.218,,,0.073,0.635,,0.8102,
United States of America,USA,1802,0.289,0.364,0.221,,,0.073,0.635,,0.8102,
United States of America,USA,1803,0.29,0.364,0.221,,,0.073,0.635,,0.8102,
United States of America,USA,1804,0.286,0.358,0.218,,,0.073,0.635,,0.8102,
United States of America,USA,1805,0.285,0.355,0.216,,,0.073,0.635,,0.8102,
United States of America,USA,1806,0.285,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1807,0.285,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1808,0.285,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1809,0.285,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1810,0.285,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1811,0.285,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1812,0.284,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1813,0.284,0.355,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1814,0.287,0.361,0.219,,,0.073,0.635,,0.8102,
United States of America,USA,1815,0.287,0.362,0.219,,,0.073,0.635,,0.8102,
United States of America,USA,1816,0.286,0.359,0.218,,,0.073,0.635,,0.8102,
United States of America,USA,1817,0.286,0.357,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1818,0.286,0.359,0.218,,,0.073,0.635,,0.8102,
United States of America,USA,1819,0.287,0.359,0.219,,,0.073,0.635,,0.8102,
United States of America,USA,1820,0.284,0.354,0.217,,,0.073,0.635,,0.8102,
United States of America,USA,1821,0.282,0.349,0.215,,,0.073,0.635,,0.8102,
United States of America,USA,1822,0.282,0.349,0.214,,,0.073,0.635,,0.8102,
United States of America,USA,1823,0.282,0.348,0.214,,,0.073,0.635,,0.8102,
United States of America,USA,1824,0.282,0.348,0.214,,,0.073,0.635,,0.8102,
United States of America,USA,1825,0.282,0.348,0.214,,,0.073,0.635,,0.8102,
United States of America,USA,1826,0.282,0.349,0.214,,,0.073,0.635,,0.8102,
United States of America,USA,1827,0.282,0.35,0.214,,,0.073,0.635,,0.8102,
United States of America,USA,1828,0.297,0.353,0.224,,,0.073,0.759,,0.8598000000000001,
United States of America,USA,1829,0.297,0.352,0.224,,,0.073,0.759,,0.8598000000000001,
United States of America,USA,1830,0.299,0.358,0.226,,,0.073,0.759,,0.8598000000000001,
United States of America,USA,1831,0.302,0.364,0.229,,,0.073,0.759,,0.8598000000000001,
United States of America,USA,1832,0.302,0.364,0.229,,,0.073,0.759,,0.8598000000000001,
United States of America,USA,1833,0.311,0.364,0.229,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1834,0.314,0.369,0.231,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1835,0.315,0.369,0.232,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1836,0.314,0.368,0.231,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1837,0.314,0.366,0.23,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1838,0.312,0.368,0.231,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1839,0.312,0.369,0.233,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1840,0.306,0.357,0.227,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1841,0.299,0.344,0.222,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1842,0.299,0.344,0.222,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1843,0.299,0.343,0.221,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1844,0.298,0.342,0.221,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1845,0.297,0.34,0.22,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1846,0.296,0.336,0.219,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1847,0.293,0.331,0.216,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1848,0.294,0.331,0.217,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1849,0.294,0.331,0.217,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1850,0.294,0.331,0.217,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1851,0.293,0.331,0.216,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1852,0.293,0.33,0.216,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1853,0.292,0.328,0.216,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1854,0.292,0.327,0.215,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1855,0.291,0.326,0.215,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1856,0.291,0.326,0.214,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1857,0.291,0.327,0.214,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1858,0.291,0.327,0.214,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1859,0.291,0.327,0.214,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1860,0.295,0.326,0.231,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1861,0.295,0.331,0.234,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1862,0.299,0.337,0.236,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1863,0.3,0.34,0.237,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1864,0.3,0.34,0.237,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1865,0.299,0.341,0.237,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1866,0.32,0.34,0.242,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1867,0.32,0.339,0.242,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1868,0.321,0.34,0.242,,,0.073,0.841,,0.8926000000000001,
United States of America,USA,1869,0.321,0.341,0.242,,,0.163,0.841,,0.8386,
United States of America,USA,1870,0.323,0.345,0.244,,,0.163,0.841,,0.8386,
United States of America,USA,1871,0.319,0.338,0.241,,,0.163,0.841,,0.8386,
United States of America,USA,1872,0.319,0.338,0.241,,,0.163,0.841,,0.8386,
United States of America,USA,1873,0.32,0.337,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1874,0.319,0.337,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1875,0.319,0.336,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1876,0.318,0.335,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1877,0.315,0.328,0.238,,,0.163,0.841,,0.8386,
United States of America,USA,1878,0.315,0.329,0.238,,,0.163,0.841,,0.8386,
United States of America,USA,1879,0.319,0.337,0.241,,,0.163,0.841,,0.8386,
United States of America,USA,1880,0.319,0.336,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1881,0.317,0.334,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1882,0.317,0.334,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1883,0.318,0.334,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1884,0.317,0.333,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1885,0.314,0.328,0.237,,,0.163,0.841,,0.8386,
United States of America,USA,1886,0.314,0.326,0.236,,,0.163,0.841,,0.8386,
United States of America,USA,1887,0.318,0.333,0.239,,,0.163,0.841,,0.8386,
United States of America,USA,1888,0.316,0.331,0.238,,,0.163,0.841,,0.8386,
United States of America,USA,1889,0.313,0.324,0.235,,,0.163,0.841,,0.8386,
United States of America,USA,1890,0.313,0.324,0.235,,,0.163,0.841,,0.8386,
United States of America,USA,1891,0.316,0.328,0.237,,,0.163,0.841,,0.8386,
United States of America,USA,1892,0.316,0.328,0.237,,,0.163,0.841,,0.8386,
United States of America,USA,1893,0.317,0.331,0.238,,,0.163,0.841,,0.8386,
United States of America,USA,1894,0.319,0.335,0.24,,,0.163,0.841,,0.8386,
United States of America,USA,1895,0.34,0.372,0.256,,,0.163,0.841,,0.8386,
United States of America,USA,1896,0.354,0.397,0.268,,,0.163,0.841,,0.8386,
United States of America,USA,1897,0.362,0.41,0.276,,,0.163,0.841,,0.8386,
United States of America,USA,1898,0.363,0.412,0.276,,,0.163,0.841,,0.8386,
United States of America,USA,1899,0.365,0.418,0.278,,,0.163,0.841,,0.8386,
United States of America,USA,1900,0.365,0.418,0.279,0.339,0.186,0.063,0.841,0.3035,0.8986000000000001,0.6010500000000001
United States of America,USA,1901,0.368,0.42,0.28,0.344,0.187,0.063,0.841,0.30649999999999994,0.8986000000000001,0.60255
United States of America,USA,1902,0.368,0.42,0.28,0.343,0.187,0.063,0.841,0.30619999999999997,0.8986000000000001,0.6024
United States of America,USA,1903,0.369,0.42,0.28,0.342,0.186,0.063,0.841,0.30600000000000005,0.8986000000000001,0.6023000000000001
United States of America,USA,1904,0.369,0.42,0.28,0.343,0.186,0.063,0.841,0.3063,0.8986000000000001,0.60245
United States of America,USA,1905,0.37,0.423,0.282,0.344,0.188,0.063,0.841,0.3076,0.8986000000000001,0.6031
United States of America,USA,1906,0.37,0.423,0.282,0.343,0.188,0.063,0.841,0.3073,0.8986000000000001,0.6029500000000001
United States of America,USA,1907,0.369,0.422,0.281,0.343,0.188,0.063,0.841,0.3069,0.8986000000000001,0.60275
United States of America,USA,1908,0.369,0.422,0.281,0.343,0.188,0.063,0.841,0.3069,0.8986000000000001,0.60275
United States of America,USA,1909,0.371,0.425,0.283,0.346,0.189,0.063,0.841,0.30889999999999995,0.8986000000000001,0.60375
United States of America,USA,1910,0.37,0.425,0.284,0.345,0.189,0.063,0.841,0.30820000000000003,0.8986000000000001,0.6034
United States of America,USA,1911,0.372,0.425,0.285,0.346,0.191,0.063,0.858,0.3099,0.9054,0.60765
United States of America,USA,1912,0.372,0.425,0.285,0.346,0.19,0.063,0.858,0.3096,0.9054,0.6074999999999999
United States of America,USA,1913,0.375,0.428,0.285,0.362,0.189,0.063,0.869,0.3153,0.9098,0.61255
United States of America,USA,1914,0.37,0.42,0.282,0.357,0.186,0.063,0.869,0.3109,0.9098,0.6103500000000001
United States of America,USA,1915,0.371,0.42,0.283,0.356,0.187,0.023,0.869,0.31129999999999997,0.9338,0.6225499999999999
United States of America,USA,1916,0.37,0.419,0.282,0.355,0.185,0.023,0.869,0.31,0.9338,0.6219
United States of America,USA,1917,0.36,0.407,0.276,0.348,0.18,0.023,0.869,0.3024,0.9338,0.6181
United States of America,USA,1918,0.358,0.404,0.278,0.351,0.18,0.023,0.869,0.3025,0.9338,0.61815
United States of America,USA,1919,0.365,0.415,0.284,0.357,0.181,0.023,0.869,0.3074,0.9338,0.6206
United States of America,USA,1920,0.43,0.514,0.336,0.42,0.238,0.023,0.869,0.36940000000000006,0.9338,0.6516
United States of America,USA,1921,0.427,0.51,0.333,0.397,0.239,0.061,0.869,0.3616,0.911,0.6363
United States of America,USA,1922,0.432,0.513,0.334,0.398,0.24,0.061,0.869,0.3642,0.911,0.6376000000000001
United States of America,USA,1923,0.446,0.527,0.343,0.408,0.246,0.067,0.889,0.37459999999999993,0.9154,0.645
United States of America,USA,1924,0.446,0.527,0.343,0.415,0.246,0.074,0.889,0.3767,0.9112,0.64395
United States of America,USA,1925,0.443,0.526,0.342,0.414,0.245,0.043,0.875,0.3749,0.9241999999999999,0.64955
United States of America,USA,1926,0.445,0.529,0.344,0.416,0.247,0.028,0.875,0.3769,0.9332,0.65505
United States of America,USA,1927,0.447,0.53,0.345,0.416,0.248,0.028,0.875,0.378,0.9332,0.6556
United States of America,USA,1928,0.446,0.53,0.346,0.416,0.248,0.028,0.875,0.37760000000000005,0.9332,0.6554
United States of America,USA,1929,0.445,0.53,0.347,0.424,0.245,0.028,0.885,0.37870000000000004,0.9372,0.65795
United States of America,USA,1930,0.447,0.531,0.347,0.425,0.248,0.028,0.885,0.38070000000000004,0.9372,0.65895
United States of America,USA,1931,0.46,0.548,0.356,0.436,0.256,0.028,0.885,0.3916,0.9372,0.6644
United States of America,USA,1932,0.462,0.552,0.358,0.45,0.268,0.028,0.876,0.4002,0.9336,0.6669
United States of America,USA,1933,0.46,0.546,0.366,0.466,0.285,0.028,0.876,0.4093,0.9336,0.67145
United States of America,USA,1934,0.459,0.547,0.367,0.474,0.287,0.028,0.876,0.4119,0.9336,0.67275
United States of America,USA,1935,0.471,0.559,0.374,0.481,0.293,0.028,0.876,0.4206,0.9336,0.6771
United States of America,USA,1936,0.47,0.559,0.374,0.483,0.296,0.028,0.876,0.42169999999999996,0.9336,0.67765
United States of America,USA,1937,0.466,0.557,0.372,0.481,0.29,0.028,0.876,0.41769999999999996,0.9336,0.67565
United States of America,USA,1938,0.467,0.558,0.373,0.482,0.291,0.028,0.876,0.4187,0.9336,0.67615
United States of America,USA,1939,0.465,0.557,0.372,0.483,0.291,0.028,0.876,0.4182,0.9336,0.6759
United States of America,USA,1940,0.473,0.568,0.38,0.492,0.307,0.028,0.881,0.4289,0.9356,0.68225
United States of America,USA,1941,0.469,0.564,0.376,0.492,0.305,0.028,0.881,0.42669999999999997,0.9356,0.6811499999999999
United States of America,USA,1942,0.457,0.547,0.367,0.477,0.299,0.028,0.881,0.41559999999999997,0.9356,0.6756
United States of America,USA,1943,0.457,0.544,0.364,0.468,0.296,0.028,0.881,0.41200000000000003,0.9356,0.6738
United States of America,USA,1944,0.457,0.545,0.364,0.469,0.296,0.028,0.881,0.4123,0.9356,0.67395
United States of America,USA,1945,0.47,0.56,0.374,0.479,0.302,0.028,0.881,0.4223,0.9356,0.6789499999999999
United States of America,USA,1946,0.507,0.603,0.401,0.507,0.326,0.028,0.886,0.4527,0.9376,0.6951499999999999
United States of America,USA,1947,0.512,0.607,0.404,0.491,0.328,0.028,0.886,0.45049999999999996,0.9376,0.69405
United States of America,USA,1948,0.509,0.599,0.399,0.485,0.324,0.028,0.896,0.4463,0.9416,0.69395
United States of America,USA,1949,0.496,0.58,0.389,0.469,0.316,0.028,0.899,0.4339,0.9428,0.68835
United States of America,USA,1950,0.503,0.585,0.391,0.491,0.324,0.028,0.899,0.44570000000000004,0.9428,0.69425
United States of America,USA,1951,0.52,0.611,0.407,0.51,0.339,0.028,0.899,0.4627,0.9428,0.70275
United States of America,USA,1952,0.52,0.611,0.407,0.51,0.339,0.028,0.899,0.4627,0.9428,0.70275
United States of America,USA,1953,0.521,0.612,0.408,0.516,0.335,0.028,0.897,0.4637,0.942,0.70285
United States of America,USA,1954,0.52,0.611,0.408,0.515,0.334,0.028,0.897,0.46270000000000006,0.942,0.70235
United States of America,USA,1955,0.509,0.609,0.405,0.517,0.332,0.028,0.897,0.45830000000000004,0.942,0.70015
United States of America,USA,1956,0.514,0.613,0.409,0.523,0.336,0.028,0.897,0.46330000000000005,0.942,0.70265
United States of America,USA,1957,0.515,0.614,0.409,0.521,0.334,0.028,0.897,0.4625,0.942,0.70225
United States of America,USA,1958,0.523,0.624,0.416,0.53,0.34,0.028,0.897,0.47020000000000006,0.942,0.7061
United States of America,USA,1959,0.523,0.623,0.418,0.531,0.341,0.028,0.897,0.47080000000000005,0.942,0.7064
United States of America,USA,1960,0.539,0.644,0.43,0.551,0.358,0.027,0.897,0.4883,0.9426,0.71545
United States of America,USA,1961,0.552,0.659,0.446,0.57,0.369,0.027,0.897,0.5025000000000001,0.9426,0.72255
United States of America,USA,1962,0.554,0.661,0.447,0.579,0.37,0.027,0.897,0.5063,0.9426,0.72445
United States of America,USA,1963,0.564,0.675,0.457,0.599,0.382,0.027,0.897,0.5199,0.9426,0.73125
United States of America,USA,1964,0.571,0.677,0.458,0.607,0.408,0.027,0.897,0.5328999999999999,0.9426,0.7377499999999999
United States of America,USA,1965,0.575,0.677,0.458,0.616,0.421,0.027,0.897,0.5410999999999999,0.9426,0.7418499999999999
United States of America,USA,1966,0.595,0.695,0.473,0.612,0.457,0.027,0.897,0.5587,0.9426,0.75065
United States of America,USA,1967,0.601,0.704,0.476,0.618,0.46,0.027,0.897,0.5638,0.9426,0.7532
United States of America,USA,1968,0.602,0.702,0.475,0.621,0.465,0.027,0.897,0.5666,0.9426,0.7545999999999999
United States of America,USA,1969,0.612,0.696,0.472,0.615,0.492,0.045,0.897,0.5769,0.9318,0.75435
United States of America,USA,1970,0.639,0.717,0.493,0.639,0.547,0.088,0.898,0.6114,0.9064000000000001,0.7589000000000001
United States of America,USA,1971,0.649,0.726,0.499,0.647,0.554,0.088,0.898,0.6199,0.9064000000000001,0.76315
United States of America,USA,1972,0.659,0.735,0.506,0.654,0.562,0.088,0.898,0.6284,0.9064000000000001,0.7674000000000001
United States of America,USA,1973,0.685,0.755,0.525,0.671,0.582,0.088,0.947,0.6499,0.926,0.78795
United States of America,USA,1974,0.692,0.76,0.53,0.679,0.587,0.088,0.947,0.6566000000000001,0.926,0.7913000000000001
United States of America,USA,1975,0.717,0.784,0.547,0.721,0.603,0.024,0.947,0.6839999999999999,0.9644,0.8242
United States of America,USA,1976,0.728,0.793,0.558,0.736,0.613,0.024,0.943,0.6959,0.9628,0.82935
United States of America,USA,1977,0.761,0.828,0.588,0.777,0.643,0.024,0.938,0.7303999999999999,0.9608,0.8455999999999999
United States of America,USA,1978,0.766,0.832,0.591,0.783,0.646,0.024,0.938,0.7351,0.9608,0.84795
United States of America,USA,1979,0.768,0.833,0.591,0.785,0.647,0.024,0.938,0.7367999999999999,0.9608,0.8488
United States of America,USA,1980,0.782,0.847,0.605,0.798,0.669,0.024,0.938,0.7529,0.9608,0.85685
United States of America,USA,1981,0.789,0.858,0.614,0.78,0.68,0.037,0.919,0.7536,0.9454,0.8495
United States of America,USA,1982,0.789,0.858,0.613,0.77,0.675,0.037,0.919,0.7491,0.9454,0.8472500000000001
United States of America,USA,1983,0.794,0.859,0.614,0.775,0.676,0.037,0.919,0.7529,0.9454,0.8491500000000001
United States of America,USA,1984,0.793,0.859,0.615,0.775,0.676,0.037,0.919,0.7525000000000001,0.9454,0.8489500000000001
United States of America,USA,1985,0.787,0.859,0.615,0.775,0.674,0.037,0.906,0.7495,0.9402,0.8448500000000001
United States of America,USA,1986,0.793,0.859,0.614,0.768,0.684,0.037,0.925,0.7528000000000001,0.9478,0.8503000000000001
United States of America,USA,1987,0.794,0.859,0.615,0.768,0.683,0.037,0.925,0.7529,0.9478,0.8503499999999999
United States of America,USA,1988,0.795,0.86,0.615,0.768,0.684,0.037,0.925,0.7536,0.9478,0.8507
United States of America,USA,1989,0.797,0.861,0.617,0.772,0.685,0.025,0.925,0.7559,0.9550000000000001,0.85545
United States of America,USA,1990,0.802,0.866,0.623,0.784,0.694,0.016,0.925,0.7642,0.9603999999999999,0.8623
United States of America,USA,1991,0.8,0.865,0.623,0.785,0.697,0.016,0.925,0.7646000000000001,0.9603999999999999,0.8625
United States of America,USA,1992,0.805,0.869,0.627,0.794,0.703,0.016,0.925,0.7711,0.9603999999999999,0.86575
United States of America,USA,1993,0.806,0.868,0.627,0.832,0.707,0.016,0.925,0.7841,0.9603999999999999,0.87225
United States of America,USA,1994,0.806,0.868,0.626,0.831,0.702,0.016,0.925,0.7823,0.9603999999999999,0.87135
United States of America,USA,1995,0.803,0.868,0.624,0.825,0.701,0.016,0.935,0.7789999999999999,0.9643999999999999,0.8716999999999999
United States of America,USA,1996,0.803,0.867,0.624,0.825,0.702,0.016,0.935,0.7793,0.9643999999999999,0.87185
United States of America,USA,1997,0.803,0.866,0.624,0.822,0.701,0.016,0.935,0.7781,0.9643999999999999,0.87125
United States of America,USA,1998,0.804,0.867,0.625,0.822,0.702,0.016,0.935,0.7788,0.9643999999999999,0.8715999999999999
United States of America,USA,1999,0.81,0.87,0.627,0.824,0.706,0.016,0.935,0.783,0.9643999999999999,0.8736999999999999
United States of America,USA,2000,0.807,0.868,0.625,0.812,0.689,0.016,0.935,0.7731,0.9643999999999999,0.8687499999999999
United States of America,USA,2001,0.761,0.821,0.588,0.732,0.645,0.016,0.941,0.7175,0.9667999999999999,0.84215
United States of America,USA,2002,0.765,0.826,0.59,0.734,0.649,0.016,0.941,0.7209,0.9667999999999999,0.84385
